merchant_id,status_conta,status_seller,dias_desde_ativacao,idade_loja_dias,gmv_ultimos_30d,gmv_ultimos_90d,numero_vendas_30d,numero_vendas_90d,usa_nuvem_marketing,usa_nuvem_chat,usa_concorrente
107764,ativo,no-seller,459,704,0,0,0,0,nao,nao,nao
107765,ativo,no-seller,138,393,0,0,0,0,sim,nao,nao
107766,ativo,no-seller,643,2693,0,0,0,0,nao,sim,nao
107767,ativo,no-seller,33,294,0,0,0,0,sim,nao,nao
107768,ativo,struggling-seller,10,287,148,474,1,3,nao,nao,nao
107769,cancelado,no-seller,71,360,0,0,0,0,nao,nao,nao
107770,churnado,no-seller,190,2637,0,0,0,0,nao,sim,sim
107771,ativo,no-seller,229,2872,0,0,0,0,nao,nao,nao
107772,ativo,struggling-seller,17,608,293,748,2,5,nao,nao,sim
107773,ativo,no-seller,762,812,0,0,0,0,sim,sim,nao
107774,ativo,struggling-seller,144,556,207,416,1,2,nao,sim,nao
107775,ativo,no-seller,2,200,0,0,0,0,nao,nao,nao
107776,ativo,no-seller,143,400,0,0,0,0,nao,sim,nao
107777,ativo,no-seller,800,3381,0,0,0,0,nao,nao,sim
107778,ativo,no-seller,242,2366,0,0,0,0,nao,nao,nao
107779,ativo,struggling-seller,140,1364,346,901,2,5,nao,nao,sim
107780,ativo,struggling-seller,421,1422,125,379,1,3,nao,nao,nao
107781,ativo,medium-seller,61,212,34967,75599,98,221,nao,nao,nao
107782,ativo,struggling-seller,47,320,0,143,0,1,nao,nao,nao
107783,ativo,struggling-seller,643,2548,0,232,0,1,sim,nao,sim
107784,ativo,struggling-seller,425,1209,192,608,1,3,nao,nao,nao
107785,ativo,struggling-seller,92,134,216,636,2,6,nao,nao,nao
107786,ativo,struggling-seller,19,33,319,816,2,5,nao,sim,nao
107787,ativo,struggling-seller,5,69,338,931,2,6,sim,nao,nao
107788,churnado,no-seller,15,119,0,0,0,0,nao,nao,nao
107789,ativo,no-seller,428,998,0,0,0,0,nao,nao,nao
107790,ativo,medium-seller,410,2732,62949,165731,122,306,nao,nao,nao
107791,ativo,no-seller,654,1364,0,0,0,0,nao,nao,nao
107792,ativo,struggling-seller,91,99,154,513,1,3,nao,nao,nao
107793,ativo,no-seller,626,3136,0,0,0,0,sim,nao,nao
107794,ativo,small-seller,560,833,5073,17118,23,80,nao,nao,nao
107795,churnado,struggling-seller,330,572,0,154,0,1,sim,nao,nao
107796,ativo,no-seller,345,415,0,0,0,0,nao,sim,nao
107797,ativo,no-seller,644,2588,0,0,0,0,nao,nao,nao
107798,ativo,small-seller,443,757,11783,38573,37,117,nao,nao,nao
107799,cancelado,small-seller,212,2272,7637,25517,22,73,sim,nao,nao
107800,churnado,no-seller,15,88,0,0,0,0,nao,nao,nao
107801,churnado,struggling-seller,28,567,134,375,1,3,nao,sim,nao
107802,ativo,struggling-seller,642,664,124,520,1,4,nao,nao,nao
107803,ativo,struggling-seller,184,246,201,832,1,4,nao,nao,nao
107804,cancelado,no-seller,559,1117,0,0,0,0,nao,nao,nao
107805,ativo,no-seller,6,32,0,0,0,0,nao,nao,nao
107806,ativo,no-seller,86,94,0,0,0,0,sim,nao,nao
107807,ativo,no-seller,156,1942,0,0,0,0,sim,nao,nao
107808,ativo,no-seller,647,2206,0,0,0,0,sim,nao,sim
107809,ativo,small-seller,65,1463,5030,19032,13,47,sim,nao,nao
107810,ativo,no-seller,176,184,0,0,0,0,nao,nao,sim
107811,ativo,small-seller,35,74,15944,38572,41,92,nao,nao,nao
107812,trial,struggling-seller,202,2002,0,99,0,1,sim,nao,nao
107813,ativo,no-seller,24,111,0,0,0,0,nao,nao,nao
107814,ativo,no-seller,357,837,0,0,0,0,nao,nao,nao
107815,ativo,tiny-seller,135,825,2714,9996,9,30,sim,nao,nao
107816,ativo,struggling-seller,134,629,224,847,1,4,nao,nao,nao
107817,cancelado,struggling-seller,378,1442,270,522,3,6,nao,nao,nao
107818,ativo,no-seller,460,1432,0,0,0,0,sim,nao,nao
107819,ativo,tiny-seller,190,641,1782,5208,4,12,nao,nao,nao
107820,ativo,no-seller,25,82,0,0,0,0,nao,nao,nao
107821,churnado,no-seller,736,1778,0,0,0,0,nao,nao,nao
107822,ativo,struggling-seller,14,141,0,135,0,1,nao,nao,nao
107823,ativo,no-seller,156,1758,0,0,0,0,sim,nao,nao
107824,ativo,struggling-seller,29,94,274,786,2,6,nao,nao,nao
107825,ativo,struggling-seller,123,266,245,945,1,4,nao,nao,nao
107826,ativo,tiny-seller,35,60,1711,5665,8,24,nao,nao,nao
107827,ativo,no-seller,456,1593,0,0,0,0,nao,nao,nao
107828,ativo,no-seller,685,2129,0,0,0,0,nao,nao,nao
107829,ativo,tiny-seller,389,1002,1464,4324,8,24,nao,nao,nao
107830,ativo,no-seller,575,1922,0,0,0,0,nao,nao,nao
107831,ativo,no-seller,121,160,0,0,0,0,nao,nao,nao
107832,cancelado,struggling-seller,764,786,195,618,1,3,sim,sim,nao
107833,ativo,no-seller,713,3197,0,0,0,0,nao,nao,nao
107834,ativo,no-seller,483,759,0,0,0,0,nao,nao,nao
107835,ativo,small-seller,111,2947,21461,55441,55,129,nao,nao,nao
107836,cancelado,no-seller,66,229,0,0,0,0,nao,nao,nao
107837,ativo,no-seller,42,102,0,0,0,0,nao,nao,nao
107838,ativo,small-seller,11,247,30054,70025,59,131,nao,nao,nao
107839,ativo,tiny-seller,496,550,1720,5564,7,23,nao,nao,nao
107840,ativo,no-seller,158,184,0,0,0,0,nao,nao,nao
107841,ativo,struggling-seller,328,2996,131,255,1,2,nao,nao,nao
107842,ativo,no-seller,11,211,0,0,0,0,nao,sim,nao
107843,ativo,no-seller,742,1452,0,0,0,0,nao,nao,sim
107844,ativo,struggling-seller,131,260,465,1412,2,6,nao,nao,nao
107845,ativo,no-seller,775,2589,0,0,0,0,nao,sim,nao
107846,ativo,tiny-seller,600,1342,1018,3137,5,16,nao,nao,nao
107847,ativo,no-seller,135,260,0,0,0,0,nao,nao,nao
107848,ativo,struggling-seller,37,121,75,238,1,3,nao,nao,nao
107849,ativo,struggling-seller,538,574,403,868,2,4,nao,nao,nao
107850,ativo,large-seller,640,2257,126094,453782,248,911,nao,nao,nao
107851,ativo,struggling-seller,147,180,145,467,1,3,nao,nao,sim
107852,ativo,medium-seller,80,94,101276,269667,264,653,nao,nao,nao
107853,ativo,no-seller,108,966,0,0,0,0,nao,nao,nao
107854,ativo,no-seller,163,246,0,0,0,0,sim,nao,nao
107855,ativo,struggling-seller,662,1653,104,379,1,4,nao,nao,nao
107856,churnado,no-seller,88,101,0,0,0,0,nao,nao,nao
107857,ativo,small-seller,88,158,22816,65014,40,123,nao,nao,nao
107858,ativo,struggling-seller,66,229,0,175,0,1,nao,nao,nao
107859,ativo,no-seller,413,2790,0,0,0,0,nao,nao,nao
107860,ativo,no-seller,95,246,0,0,0,0,nao,sim,nao
107861,ativo,no-seller,767,774,0,0,0,0,nao,nao,nao
107862,ativo,no-seller,410,2814,0,0,0,0,nao,nao,nao
107863,churnado,struggling-seller,233,2873,175,327,1,2,nao,nao,nao
107864,churnado,struggling-seller,393,532,112,418,1,4,nao,nao,nao
107865,ativo,no-seller,51,90,0,0,0,0,sim,nao,nao
107866,ativo,no-seller,413,3458,0,0,0,0,nao,nao,nao
107867,ativo,tiny-seller,88,96,1373,4064,4,12,nao,sim,nao
107868,ativo,no-seller,42,458,0,0,0,0,nao,nao,nao
107869,ativo,small-seller,326,3482,19375,61957,40,134,nao,nao,nao
107870,ativo,small-seller,65,236,14141,46458,33,119,nao,nao,nao
107871,ativo,struggling-seller,381,1161,226,631,1,3,sim,nao,nao
107872,ativo,struggling-seller,118,124,228,643,1,3,nao,nao,nao
107873,ativo,no-seller,657,1436,0,0,0,0,nao,sim,nao
107874,ativo,struggling-seller,187,1552,232,851,1,4,sim,sim,nao
107875,ativo,tiny-seller,784,2746,1223,2809,4,9,nao,sim,nao
107876,trial,small-seller,119,203,7594,19564,23,57,nao,nao,sim
107877,ativo,no-seller,36,269,0,0,0,0,sim,nao,nao
107878,ativo,no-seller,766,1100,0,0,0,0,nao,nao,nao
107879,ativo,no-seller,585,2548,0,0,0,0,nao,nao,nao
107880,trial,no-seller,726,1521,0,0,0,0,nao,nao,nao
107881,ativo,no-seller,243,386,0,0,0,0,nao,nao,nao
107882,ativo,no-seller,100,229,0,0,0,0,nao,nao,nao
107883,ativo,no-seller,538,2099,0,0,0,0,nao,sim,nao
107884,ativo,tiny-seller,61,317,5030,10307,12,27,nao,nao,sim
107885,churnado,large-seller,203,261,285820,744582,535,1444,nao,nao,nao
107886,ativo,no-seller,162,380,0,0,0,0,sim,nao,nao
107887,churnado,no-seller,22,207,0,0,0,0,nao,nao,nao
107888,ativo,no-seller,150,997,0,0,0,0,nao,nao,nao
107889,ativo,top-seller,112,211,593777,2206101,1018,3886,nao,nao,nao
107890,ativo,struggling-seller,9,70,0,273,0,1,nao,nao,nao
107891,ativo,no-seller,77,149,0,0,0,0,nao,nao,sim
107892,ativo,small-seller,705,958,17174,43850,40,99,sim,nao,nao
107893,ativo,no-seller,746,1224,0,0,0,0,nao,nao,sim
107894,ativo,no-seller,292,881,0,0,0,0,sim,nao,nao
107895,ativo,no-seller,714,2923,0,0,0,0,nao,nao,nao
107896,ativo,no-seller,676,1894,0,0,0,0,sim,sim,nao
107897,ativo,no-seller,264,721,0,0,0,0,nao,nao,nao
107898,ativo,struggling-seller,21,32,209,425,1,2,nao,nao,nao
107899,ativo,small-seller,50,67,5847,17662,25,75,sim,sim,sim
107900,ativo,no-seller,129,133,0,0,0,0,nao,nao,nao
107901,cancelado,no-seller,446,777,0,0,0,0,nao,nao,sim
107902,ativo,struggling-seller,308,1485,647,1224,3,6,sim,nao,nao
107903,ativo,tiny-seller,125,540,3122,9428,8,26,nao,nao,nao
107904,ativo,no-seller,112,166,0,0,0,0,nao,nao,nao
107905,ativo,struggling-seller,54,66,181,329,1,2,sim,nao,nao
107906,ativo,tiny-seller,157,245,2717,10260,7,27,nao,sim,sim
107907,ativo,no-seller,60,299,0,0,0,0,nao,nao,nao
107908,ativo,no-seller,10,756,0,0,0,0,nao,nao,nao
107909,ativo,no-seller,329,1303,0,0,0,0,sim,nao,nao
107910,ativo,no-seller,652,1586,0,0,0,0,nao,nao,nao
107911,churnado,no-seller,234,408,0,0,0,0,nao,nao,nao
107912,trial,no-seller,430,3392,0,0,0,0,nao,nao,nao
107913,ativo,no-seller,9,382,0,0,0,0,nao,nao,nao
107914,ativo,struggling-seller,355,1186,179,361,2,4,nao,sim,nao
107915,ativo,tiny-seller,35,76,1211,4267,7,24,nao,nao,nao
107916,ativo,medium-seller,80,1064,89074,280220,216,631,nao,nao,nao
107917,ativo,struggling-seller,339,2366,0,215,0,1,nao,nao,nao
107918,ativo,struggling-seller,129,217,175,575,1,3,nao,nao,nao
107919,ativo,struggling-seller,779,2463,0,179,0,1,sim,nao,nao
107920,ativo,tiny-seller,523,1166,1987,4861,7,18,nao,sim,nao
107921,ativo,no-seller,36,114,0,0,0,0,nao,sim,sim
107922,ativo,medium-seller,374,670,41958,120023,119,345,nao,nao,nao
107923,ativo,small-seller,148,1974,7202,25248,21,77,nao,nao,nao
107924,ativo,no-seller,77,130,0,0,0,0,nao,nao,nao
107925,ativo,no-seller,515,1654,0,0,0,0,nao,nao,nao
107926,ativo,small-seller,508,1166,5758,16975,20,54,nao,sim,nao
107927,ativo,no-seller,242,857,0,0,0,0,nao,nao,nao
107928,ativo,medium-seller,8,81,21325,78728,39,155,nao,nao,sim
107929,ativo,struggling-seller,7,386,242,731,1,3,nao,nao,nao
107930,ativo,no-seller,577,894,0,0,0,0,sim,nao,nao
107931,ativo,struggling-seller,161,1281,123,243,1,2,nao,nao,nao
107932,ativo,no-seller,184,2219,0,0,0,0,nao,nao,nao
107933,ativo,no-seller,57,94,0,0,0,0,nao,nao,nao
107934,ativo,no-seller,45,68,0,0,0,0,nao,nao,nao
107935,ativo,no-seller,291,908,0,0,0,0,sim,nao,nao
107936,ativo,no-seller,474,727,0,0,0,0,nao,sim,nao
107937,ativo,struggling-seller,570,1763,107,340,1,3,nao,nao,nao
107938,ativo,struggling-seller,350,1037,304,982,2,6,nao,nao,nao
107939,ativo,struggling-seller,64,101,0,178,0,1,nao,nao,nao
107940,ativo,no-seller,219,368,0,0,0,0,sim,sim,nao
107941,ativo,no-seller,14,393,0,0,0,0,nao,nao,nao
107942,ativo,struggling-seller,214,230,569,1592,2,6,sim,nao,nao
107943,ativo,small-seller,673,959,14143,34393,50,117,nao,nao,nao
107944,ativo,medium-seller,17,79,34355,118395,97,336,nao,nao,nao
107945,ativo,no-seller,383,1534,0,0,0,0,nao,nao,nao
107946,ativo,no-seller,478,2641,0,0,0,0,nao,nao,nao
107947,ativo,no-seller,36,71,0,0,0,0,nao,nao,nao
107948,ativo,struggling-seller,59,176,86,354,1,4,nao,nao,nao
107949,ativo,no-seller,212,1704,0,0,0,0,nao,nao,nao
107950,ativo,tiny-seller,395,512,675,2546,5,18,nao,nao,nao
107951,ativo,struggling-seller,484,590,173,541,2,6,sim,nao,nao
107952,ativo,struggling-seller,789,799,113,329,1,3,nao,nao,nao
107953,ativo,small-seller,112,620,10271,22412,45,102,nao,nao,nao
107954,ativo,tiny-seller,307,2572,2986,9226,8,23,nao,nao,nao
107955,ativo,no-seller,136,494,0,0,0,0,nao,sim,nao
107956,ativo,tiny-seller,409,1262,1798,5939,4,14,sim,nao,nao
107957,ativo,struggling-seller,30,285,78,169,1,2,nao,nao,nao
107958,ativo,no-seller,293,889,0,0,0,0,nao,nao,nao
107959,ativo,no-seller,119,123,0,0,0,0,nao,nao,sim
107960,ativo,no-seller,43,65,0,0,0,0,nao,nao,nao
107961,ativo,no-seller,205,1065,0,0,0,0,nao,nao,nao
107962,ativo,no-seller,97,1196,0,0,0,0,nao,nao,nao
107963,ativo,no-seller,249,922,0,0,0,0,sim,nao,nao
107964,ativo,no-seller,667,1141,0,0,0,0,nao,nao,nao
107965,ativo,no-seller,29,113,0,0,0,0,nao,nao,nao
107966,churnado,no-seller,8,50,0,0,0,0,nao,nao,nao
107967,ativo,struggling-seller,174,2050,209,439,2,4,nao,nao,nao
107968,churnado,no-seller,181,230,0,0,0,0,sim,nao,nao
107969,ativo,no-seller,494,1923,0,0,0,0,sim,nao,nao
107970,ativo,no-seller,158,800,0,0,0,0,nao,nao,nao
107971,ativo,no-seller,620,3186,0,0,0,0,sim,nao,sim
107972,ativo,struggling-seller,75,1493,117,321,1,3,sim,sim,nao
107973,churnado,no-seller,78,171,0,0,0,0,nao,sim,nao
107974,ativo,no-seller,173,239,0,0,0,0,nao,nao,nao
107975,cancelado,no-seller,31,32,0,0,0,0,nao,sim,nao
107976,ativo,small-seller,8,517,3657,12155,11,35,nao,nao,nao
107977,ativo,struggling-seller,545,1032,92,196,1,2,sim,nao,nao
107978,ativo,small-seller,42,174,9091,26453,30,85,nao,nao,nao
107979,ativo,no-seller,37,2075,0,0,0,0,sim,nao,nao
107980,ativo,tiny-seller,162,399,503,1808,3,10,nao,nao,nao
107981,ativo,tiny-seller,88,2367,1983,6073,8,24,nao,nao,nao
107982,ativo,struggling-seller,502,2097,97,186,1,2,nao,nao,nao
107983,ativo,no-seller,1,49,0,0,0,0,nao,nao,nao
107984,ativo,medium-seller,171,983,25232,79636,78,239,nao,nao,sim
107985,ativo,small-seller,212,1804,13523,34958,36,87,nao,nao,nao
107986,ativo,struggling-seller,114,3495,223,912,1,4,nao,nao,sim
107987,ativo,no-seller,776,2945,0,0,0,0,nao,nao,nao
107988,ativo,struggling-seller,271,808,0,269,0,1,nao,sim,nao
107989,ativo,tiny-seller,79,95,1166,3936,4,13,nao,nao,nao
107990,ativo,struggling-seller,673,1923,280,533,1,2,nao,nao,nao
107991,ativo,struggling-seller,112,202,221,606,1,3,sim,nao,nao
107992,ativo,tiny-seller,506,1587,1378,3987,9,24,sim,nao,nao
107993,ativo,no-seller,5,1720,0,0,0,0,nao,nao,nao
107994,ativo,no-seller,77,191,0,0,0,0,nao,sim,nao
107995,ativo,small-seller,600,806,6945,15881,16,38,nao,nao,nao
107996,ativo,no-seller,402,1201,0,0,0,0,sim,nao,nao
107997,ativo,small-seller,46,228,8363,22204,28,80,nao,nao,nao
107998,ativo,tiny-seller,21,154,1934,5187,9,26,nao,nao,nao
107999,ativo,no-seller,166,2077,0,0,0,0,nao,sim,nao
108000,ativo,medium-seller,447,1185,54730,204596,184,661,nao,nao,nao
108001,ativo,medium-seller,402,1268,17172,67635,49,185,sim,nao,nao
108002,ativo,no-seller,185,225,0,0,0,0,nao,nao,nao
108003,trial,large-seller,18,2018,187132,583162,451,1431,nao,nao,nao
108004,ativo,struggling-seller,215,832,301,690,2,5,nao,nao,nao
108005,ativo,struggling-seller,241,328,244,1161,1,5,nao,nao,nao
108006,cancelado,struggling-seller,5,3161,172,367,1,2,nao,nao,nao
108007,ativo,no-seller,258,298,0,0,0,0,nao,nao,nao
108008,ativo,top-seller,272,316,977686,2966978,1206,3553,nao,nao,sim
108009,ativo,no-seller,139,189,0,0,0,0,nao,nao,nao
108010,ativo,small-seller,539,2016,10277,35914,23,86,nao,nao,sim
108011,trial,no-seller,109,142,0,0,0,0,nao,nao,nao
108012,churnado,no-seller,593,697,0,0,0,0,nao,nao,sim
108013,ativo,no-seller,257,841,0,0,0,0,nao,nao,nao
108014,ativo,no-seller,145,605,0,0,0,0,nao,nao,nao
108015,ativo,no-seller,491,2538,0,0,0,0,nao,nao,nao
108016,ativo,no-seller,401,1421,0,0,0,0,nao,nao,nao
108017,ativo,no-seller,622,912,0,0,0,0,nao,nao,nao
108018,churnado,medium-seller,50,494,75126,187133,146,329,nao,nao,nao
108019,ativo,no-seller,241,434,0,0,0,0,nao,nao,nao
108020,ativo,no-seller,87,717,0,0,0,0,sim,nao,nao
108021,ativo,medium-seller,19,260,25406,84037,82,278,nao,nao,nao
108022,ativo,no-seller,115,227,0,0,0,0,sim,nao,nao
108023,ativo,no-seller,310,319,0,0,0,0,sim,nao,nao
108024,ativo,struggling-seller,2,428,156,294,1,2,nao,nao,nao
108025,ativo,tiny-seller,18,93,1912,4243,6,14,nao,nao,nao
108026,ativo,no-seller,12,62,0,0,0,0,sim,nao,nao
108027,ativo,no-seller,87,798,0,0,0,0,nao,nao,nao
108028,ativo,no-seller,378,520,0,0,0,0,nao,nao,nao
108029,churnado,small-seller,11,218,18688,54514,45,135,nao,nao,nao
108030,ativo,no-seller,408,1017,0,0,0,0,nao,nao,nao
108031,ativo,no-seller,220,266,0,0,0,0,nao,nao,nao
108032,ativo,tiny-seller,165,999,3218,7374,12,29,nao,sim,nao
108033,ativo,struggling-seller,262,1032,239,678,2,6,nao,nao,nao
108034,ativo,medium-seller,161,170,86893,220632,217,519,sim,nao,nao
108035,ativo,no-seller,465,2481,0,0,0,0,nao,nao,nao
108036,ativo,struggling-seller,395,692,107,404,1,4,nao,nao,nao
108037,ativo,no-seller,165,3437,0,0,0,0,nao,nao,nao
108038,ativo,no-seller,73,126,0,0,0,0,nao,nao,nao
108039,ativo,no-seller,71,91,0,0,0,0,nao,nao,nao
108040,ativo,no-seller,98,213,0,0,0,0,nao,nao,nao
108041,ativo,no-seller,19,131,0,0,0,0,sim,nao,nao
108042,churnado,no-seller,296,2391,0,0,0,0,nao,nao,nao
108043,ativo,no-seller,52,551,0,0,0,0,nao,nao,nao
108044,ativo,small-seller,21,96,9753,33958,27,88,nao,nao,nao
108045,ativo,no-seller,47,75,0,0,0,0,nao,sim,nao
108046,ativo,struggling-seller,549,756,308,859,2,6,nao,nao,nao
108047,ativo,struggling-seller,200,373,243,1041,1,4,sim,nao,nao
108048,ativo,struggling-seller,22,2557,256,759,2,6,nao,nao,nao
108049,ativo,no-seller,721,1570,0,0,0,0,nao,nao,sim
108050,ativo,struggling-seller,696,1184,463,1496,2,6,nao,nao,nao
108051,ativo,no-seller,159,2737,0,0,0,0,nao,nao,nao
108052,ativo,struggling-seller,681,733,119,340,1,3,nao,nao,nao
108053,ativo,no-seller,50,101,0,0,0,0,nao,nao,nao
108054,ativo,no-seller,398,623,0,0,0,0,nao,nao,sim
108055,ativo,no-seller,315,2641,0,0,0,0,sim,nao,nao
108056,ativo,struggling-seller,533,1702,255,824,1,3,sim,nao,sim
108057,ativo,no-seller,48,160,0,0,0,0,nao,sim,nao
108058,ativo,no-seller,163,1353,0,0,0,0,nao,nao,nao
108059,ativo,no-seller,760,2146,0,0,0,0,sim,nao,nao
108060,ativo,no-seller,146,218,0,0,0,0,sim,nao,nao
108061,cancelado,struggling-seller,665,1023,416,1280,2,6,nao,nao,nao
108062,ativo,tiny-seller,340,693,965,2432,3,8,nao,nao,nao
108063,ativo,no-seller,87,145,0,0,0,0,sim,nao,nao
108064,ativo,no-seller,577,2154,0,0,0,0,nao,nao,nao
108065,ativo,no-seller,398,715,0,0,0,0,nao,nao,nao
108066,ativo,struggling-seller,355,2829,201,643,1,3,nao,nao,sim
108067,ativo,tiny-seller,79,219,1088,2186,5,11,nao,nao,nao
108068,ativo,no-seller,0,41,0,0,0,0,nao,nao,nao
108069,ativo,struggling-seller,387,882,373,967,2,5,nao,nao,nao
108070,ativo,struggling-seller,104,2884,272,797,2,6,nao,nao,nao
108071,trial,small-seller,370,470,6828,18045,31,88,nao,nao,sim
108072,ativo,no-seller,136,147,0,0,0,0,nao,nao,nao
108073,ativo,struggling-seller,664,1740,154,337,1,2,sim,nao,nao
108074,ativo,tiny-seller,28,287,3749,9920,11,30,nao,nao,nao
108075,ativo,no-seller,581,605,0,0,0,0,nao,nao,nao
108076,ativo,tiny-seller,110,638,1083,2873,4,10,nao,nao,nao
108077,ativo,no-seller,594,948,0,0,0,0,nao,nao,nao
108078,ativo,struggling-seller,55,125,142,616,1,4,nao,nao,nao
108079,ativo,small-seller,426,2308,11078,24282,43,98,nao,sim,nao
108080,ativo,small-seller,0,175,5685,15612,13,39,nao,nao,nao
108081,ativo,struggling-seller,785,1377,191,782,1,4,sim,nao,nao
108082,ativo,struggling-seller,27,39,154,487,1,3,nao,nao,nao
108083,ativo,tiny-seller,38,1046,808,2212,4,10,sim,nao,nao
108084,ativo,no-seller,261,1079,0,0,0,0,nao,nao,nao
108085,ativo,small-seller,121,450,7847,24969,37,125,nao,nao,nao
108086,ativo,small-seller,156,1172,26288,57276,60,142,nao,nao,nao
108087,ativo,struggling-seller,603,617,133,388,1,3,nao,nao,nao
108088,ativo,small-seller,58,199,5797,15614,23,56,sim,nao,nao
108089,ativo,no-seller,691,1023,0,0,0,0,nao,sim,nao
108090,ativo,no-seller,32,159,0,0,0,0,sim,nao,nao
108091,ativo,small-seller,675,885,8265,24713,19,59,nao,sim,nao
108092,ativo,no-seller,679,1737,0,0,0,0,nao,nao,nao
108093,ativo,no-seller,606,1997,0,0,0,0,sim,nao,nao
108094,ativo,struggling-seller,191,447,82,233,1,3,nao,nao,nao
108095,ativo,struggling-seller,132,193,0,252,0,1,nao,nao,nao
108096,ativo,no-seller,6,33,0,0,0,0,nao,nao,nao
108097,ativo,no-seller,247,1011,0,0,0,0,nao,nao,nao
108098,ativo,struggling-seller,362,2856,0,151,0,1,sim,sim,nao
108099,ativo,small-seller,33,777,26732,56615,52,119,nao,nao,nao
108100,ativo,no-seller,578,2235,0,0,0,0,nao,nao,nao
108101,ativo,large-seller,193,257,125329,464415,262,939,nao,nao,nao
108102,ativo,struggling-seller,159,907,0,167,0,1,nao,nao,nao
108103,ativo,struggling-seller,309,490,247,675,2,5,nao,sim,nao
108104,ativo,struggling-seller,130,404,0,199,0,1,nao,nao,sim
108105,ativo,no-seller,33,1186,0,0,0,0,nao,sim,nao
108106,ativo,small-seller,22,335,5240,13910,12,35,sim,nao,nao
108107,cancelado,no-seller,207,222,0,0,0,0,nao,nao,nao
108108,ativo,no-seller,195,229,0,0,0,0,nao,nao,sim
108109,ativo,no-seller,24,34,0,0,0,0,nao,nao,nao
108110,churnado,no-seller,150,251,0,0,0,0,nao,nao,nao
108111,ativo,no-seller,690,1569,0,0,0,0,nao,nao,nao
108112,cancelado,no-seller,32,220,0,0,0,0,nao,nao,nao
108113,ativo,no-seller,468,1117,0,0,0,0,nao,nao,nao
108114,ativo,medium-seller,139,146,24064,76107,68,231,nao,nao,nao
108115,ativo,small-seller,327,962,14074,34876,37,100,sim,nao,nao
108116,ativo,struggling-seller,556,835,412,1116,2,5,nao,nao,nao
108117,ativo,no-seller,640,1720,0,0,0,0,nao,nao,nao
108118,ativo,no-seller,461,492,0,0,0,0,nao,nao,nao
108119,ativo,struggling-seller,44,135,206,426,2,4,nao,sim,nao
108120,ativo,no-seller,773,1837,0,0,0,0,sim,sim,nao
108121,ativo,no-seller,675,1771,0,0,0,0,nao,nao,nao
108122,churnado,no-seller,183,537,0,0,0,0,nao,nao,nao
108123,ativo,struggling-seller,542,3304,166,364,1,2,nao,nao,nao
108124,ativo,struggling-seller,184,355,260,538,2,4,nao,nao,nao
108125,ativo,no-seller,369,849,0,0,0,0,nao,nao,sim
108126,ativo,no-seller,650,1448,0,0,0,0,nao,nao,nao
108127,ativo,small-seller,98,342,5399,16709,23,71,nao,nao,nao
108128,ativo,struggling-seller,63,101,184,565,1,3,nao,nao,nao
108129,ativo,tiny-seller,715,1590,2446,6439,9,22,nao,nao,sim
108130,ativo,struggling-seller,269,280,108,215,1,2,nao,nao,nao
108131,ativo,struggling-seller,23,31,238,881,1,4,nao,nao,nao
108132,ativo,small-seller,614,1272,7773,26396,26,92,nao,nao,nao
108133,ativo,struggling-seller,174,174,0,109,0,1,sim,nao,sim
108134,ativo,tiny-seller,46,118,3342,8246,11,25,nao,nao,nao
108135,ativo,tiny-seller,514,1828,1386,5137,8,27,nao,nao,nao
108136,ativo,no-seller,361,2797,0,0,0,0,nao,nao,nao
108137,ativo,tiny-seller,7,309,1956,6585,5,17,nao,sim,nao
108138,ativo,struggling-seller,165,189,210,406,2,4,nao,sim,nao
